index,Hard,Soft,Pro_Brexit,Remain,Anti_Hard,Anti_Soft,Ambiguous,Intensity,tweet_id
3253,1,0,1,0,0,0,1,5,9.16E+17
3254,0,0,0,0,0,0,1,2,9.10E+17
3255,0,0,0,0,1,0,0,3,9.10E+17
3256,0,0,0,0,0,0,1,2,9.21E+17
3257,0,0,0,1,1,0,0,3,9.26E+17
3258,0,0,0,0,0,0,1,2,9.18E+17
3259,0,0,0,0,0,0,1,2,9.09E+17
3260,0,0,0,0,0,0,1,3,9.27E+17
3261,0,0,0,0,0,0,1,2,9.18E+17
3262,0,0,0,1,0,0,0,3,9.16E+17
3263,1,0,1,0,0,1,0,3,9.11E+17
3264,0,0,0,1,0,0,0,3,9.25E+17
3265,0,0,0,0,0,0,1,3,9.11E+17
3266,0,0,0,0,0,0,1,4,9.13E+17
3267,0,0,0,0,0,0,1,2,9.10E+17
3268,0,0,0,0,0,0,1,1,9.20E+17
3269,0,0,0,0,0,0,1,3,9.15E+17
3270,0,0,0,0,0,0,1,4,9.21E+17
3271,0,0,0,0,1,0,0,3,9.11E+17
3272,0,0,0,0,0,0,1,1,9.20E+17
3273,0,0,0,0,0,0,1,1,9.20E+17
3274,0,0,0,1,0,0,0,4,9.23E+17
3275,0,0,0,0,0,0,1,3,9.19E+17
3276,0,0,0,0,0,0,1,3,9.21E+17
3277,0,0,0,0,0,0,1,2,9.23E+17
3278,0,0,0,0,0,0,1,1,9.24E+17
3279,0,0,0,0,0,0,1,3,9.14E+17
3280,0,0,0,0,0,0,1,2,9.13E+17
3281,0,0,0,0,0,0,1,3,9.17E+17
3282,0,0,1,0,0,0,0,4,9.19E+17
3283,0,0,0,0,0,0,1,1,9.16E+17
3284,0,0,0,0,1,0,0,2,9.20E+17
3285,0,0,0,0,0,0,1,2,9.21E+17
3286,0,0,0,0,0,0,1,3,9.20E+17
3287,0,0,0,1,0,0,0,4,9.16E+17
3288,0,0,0,0,0,0,1,2,9.12E+17
3289,0,0,0,0,0,0,1,1,9.09E+17
3290,0,0,0,0,0,0,1,2,9.11E+17
3291,0,0,0,0,0,0,1,2,9.09E+17
3292,0,0,0,0,0,0,1,2,9.12E+17
3293,0,0,0,0,0,0,1,1,9.11E+17
3294,0,0,0,0,0,0,1,3,9.15E+17
3295,0,0,0,1,0,0,0,4,9.15E+17
3296,0,0,0,0,0,0,1,4,9.18E+17
3297,0,0,0,0,0,0,1,3,9.12E+17
3298,1,0,1,0,0,1,0,4,9.13E+17
3299,0,0,0,0,0,0,1,2,9.15E+17
3300,0,0,0,0,0,1,0,4,9.24E+17
3301,0,0,0,0,0,0,1,1,9.18E+17
3302,0,0,0,0,0,0,1,2,9.12E+17
3303,0,0,0,0,0,1,0,3,9.13E+17
3304,0,0,0,0,0,0,1,2,9.12E+17
3305,0,0,0,0,0,0,1,2,9.12E+17
3306,0,0,0,0,0,0,1,1,9.11E+17
3307,0,0,0,0,0,0,1,2,9.08E+17
3308,0,0,0,0,0,0,1,1,9.11E+17
3309,0,0,0,0,0,0,1,1,9.20E+17
3310,0,0,0,0,0,0,1,2,9.15E+17
3311,0,0,0,0,0,0,1,2,9.19E+17
3312,0,0,0,0,0,0,1,2,9.12E+17
3313,0,0,0,0,0,0,1,2,9.14E+17
3314,0,0,0,0,0,0,1,2,9.24E+17
3315,0,0,0,0,0,0,1,1,9.20E+17
3316,0,0,0,0,0,0,1,3,9.21E+17
3317,0,0,0,0,0,0,1,1,9.13E+17
3318,0,0,0,0,0,0,1,2,9.15E+17
3319,0,0,0,0,0,0,1,1,9.23E+17
3320,0,0,0,0,0,0,1,2,9.26E+17
3321,1,0,1,0,0,0,0,2,9.13E+17
3322,0,0,0,0,0,1,0,2,9.15E+17
3323,1,0,1,0,0,0,0,3,9.08E+17
3324,0,0,0,0,0,0,1,2,9.12E+17
3325,0,0,0,1,0,0,0,3,9.19E+17
3326,0,0,0,1,1,1,0,4,9.26E+17
3327,0,1,0,0,0,0,0,3,9.13E+17
3328,0,0,0,0,0,0,1,2,9.10E+17
3329,0,0,0,0,0,0,1,2,9.20E+17
3330,1,0,0,0,0,0,1,2,9.09E+17
3331,0,0,0,0,0,0,1,2,9.19E+17
3332,0,0,0,0,0,1,0,3,9.23E+17
3333,0,0,0,0,0,0,1,3,9.18E+17
3334,0,0,0,0,0,0,1,3,9.23E+17
3335,0,0,0,0,0,0,1,1,9.14E+17
3336,0,0,0,0,0,0,1,2,9.23E+17
3337,0,0,0,0,0,0,1,2,9.09E+17
3338,0,0,0,0,0,0,1,1,9.09E+17
3339,0,1,0,0,0,0,0,3,9.26E+17
3340,0,0,0,0,0,0,1,2,9.25E+17
3341,0,0,0,0,0,0,1,1,9.08E+17
3342,0,1,0,0,0,0,0,1,9.14E+17
3343,0,0,0,0,0,0,1,2,9.25E+17
3344,0,0,0,0,0,0,1,3,9.12E+17
3345,0,0,0,0,0,0,1,4,9.12E+17
3346,0,0,0,0,0,0,1,1,9.12E+17
3347,0,0,0,0,0,0,1,2,9.09E+17
3348,0,0,0,1,0,1,0,3,9.08E+17
3349,0,0,0,1,0,0,0,3,9.22E+17
3350,0,1,0,0,0,0,0,2,9.15E+17
3351,1,0,0,0,0,0,1,3,9.13E+17
3352,0,0,0,1,1,1,0,4,9.17E+17
3353,0,0,0,0,0,0,1,1,9.10E+17
3354,0,1,1,0,0,0,0,3,9.19E+17
3355,0,1,0,0,0,0,0,2,9.18E+17
3356,0,0,0,0,0,0,1,1,9.10E+17
3357,0,0,0,0,0,0,1,1,9.22E+17
3358,0,0,0,0,0,0,1,2,9.21E+17
3359,0,0,0,0,0,0,1,2,9.25E+17
3360,0,0,0,0,0,0,1,2,9.09E+17
3361,0,0,0,0,0,0,1,2,9.22E+17
3362,0,0,0,0,0,0,1,3,9.09E+17
3363,0,0,0,0,0,0,1,2,9.10E+17
3364,0,0,0,0,0,0,1,1,9.13E+17
3365,1,0,1,0,0,1,0,4,9.11E+17
3366,0,0,0,0,0,0,1,5,9.21E+17
3367,0,0,0,0,0,0,1,2,9.10E+17
3368,1,0,1,0,0,0,0,4,9.08E+17
3369,0,1,1,0,0,0,0,3,9.13E+17
3370,0,0,0,0,0,0,1,3,9.23E+17
3371,0,0,0,0,0,0,1,1,9.26E+17
3372,0,0,0,0,0,0,1,1,9.21E+17
3373,0,0,0,0,0,0,1,2,9.12E+17
3374,0,0,0,0,0,0,1,3,9.15E+17
3375,0,0,0,1,1,0,0,3,9.19E+17
3376,0,1,0,0,0,0,0,2,9.11E+17
3377,0,1,0,0,0,0,0,2,9.12E+17
3378,0,1,0,0,0,0,0,2,9.19E+17
3379,0,0,0,0,0,0,1,2,9.08E+17
3380,0,1,0,0,0,0,0,2,9.19E+17
3381,0,1,0,0,0,0,0,3,9.25E+17
3382,0,0,0,0,0,0,1,1,9.17E+17
3383,0,0,0,0,0,0,1,2,9.25E+17
3384,0,1,0,0,0,0,0,3,9.16E+17
3385,0,0,0,1,1,1,0,4,9.26E+17
3386,1,0,1,0,0,0,0,3,9.19E+17
3387,0,0,0,0,0,0,1,2,9.09E+17
3388,0,0,0,0,0,0,1,2,9.26E+17
3389,0,1,1,0,0,0,0,5,9.14E+17
3390,0,0,0,1,0,0,0,4,9.11E+17
3391,0,0,0,0,0,0,1,1,9.15E+17
3392,0,0,0,0,0,0,1,1,9.25E+17
3393,0,0,0,1,0,0,0,3,9.11E+17
3394,0,0,0,0,0,0,1,1,9.26E+17
3395,1,0,1,0,0,1,0,3,9.24E+17
3396,0,0,0,0,0,0,1,2,9.26E+17
3397,1,0,1,0,0,1,0,3,9.20E+17
3398,0,0,0,0,0,0,1,3,9.21E+17
3399,1,0,1,0,0,1,0,3,9.11E+17
3400,1,0,1,0,0,1,0,3,9.22E+17
3401,0,0,0,0,0,0,1,1,9.18E+17
3402,1,0,1,0,0,0,0,3,9.11E+17
3403,1,0,1,0,0,0,0,3,9.10E+17
3404,0,0,0,0,0,0,1,2,9.09E+17
3405,0,1,0,0,0,0,0,3,9.10E+17
3406,1,0,1,0,0,1,0,3,9.11E+17
3407,0,0,0,1,0,0,0,5,9.21E+17
3408,0,1,0,0,0,0,0,3,9.11E+17
3409,0,0,0,0,0,0,1,4,9.10E+17
3410,1,0,1,0,0,0,0,3,9.18E+17
3411,1,0,1,0,0,1,0,3,9.09E+17
3412,1,0,1,0,0,0,0,5,9.18E+17
3413,0,0,0,0,0,0,1,2,9.14E+17
3414,0,0,0,1,1,1,0,3,9.23E+17
3415,0,0,0,0,0,0,1,4,9.10E+17
3416,0,1,0,0,0,0,0,3,9.11E+17
3417,0,1,0,0,0,0,0,3,9.20E+17
3418,1,1,1,0,0,0,0,3,9.08E+17
3419,0,0,0,0,0,0,1,1,9.25E+17
3420,1,0,1,0,0,1,0,4,9.12E+17
3421,0,1,1,0,0,0,0,3,9.08E+17
3422,0,0,0,0,0,0,1,3,9.23E+17
3423,0,0,0,0,0,0,1,3,9.22E+17
3424,0,0,0,1,1,1,0,4,9.20E+17
3425,0,0,0,0,0,0,1,1,9.23E+17
3426,1,0,1,0,0,1,0,5,9.11E+17
3427,1,0,1,0,0,1,0,4,9.27E+17
3428,1,0,1,0,0,1,0,4,9.22E+17
3429,0,0,0,0,0,0,1,3,9.16E+17
3430,1,0,1,0,0,0,0,3,9.09E+17
3431,0,0,0,1,1,1,0,4,9.12E+17
3432,0,1,0,0,0,0,0,3,9.21E+17
3433,0,1,0,0,0,0,0,3,9.11E+17
3434,0,0,0,0,0,0,1,3,9.09E+17
3435,0,1,0,0,0,0,0,3,9.09E+17
3436,0,0,0,1,1,1,0,4,9.14E+17
3437,1,0,1,0,0,1,0,4,9.10E+17
3438,1,0,0,0,0,0,1,3,9.12E+17
3439,0,0,0,0,0,0,1,1,9.21E+17
3440,0,0,0,1,0,0,0,1,9.17E+17
3441,1,0,1,0,0,1,0,3,9.20E+17
3442,0,1,0,0,0,0,0,2,9.11E+17
3443,1,0,1,0,0,1,0,4,9.21E+17
3444,0,0,0,0,0,0,1,3,9.15E+17
3445,0,1,0,0,0,0,0,2,9.14E+17
3446,0,1,0,0,0,0,0,2,9.25E+17
3447,0,1,0,0,0,0,0,3,9.22E+17
3448,1,0,1,0,0,1,0,3,9.12E+17
3449,0,0,0,0,0,0,1,2,9.13E+17
3450,0,0,0,0,0,0,1,1,9.22E+17
3451,0,1,0,0,0,0,0,4,9.12E+17
3452,0,0,0,0,0,0,1,1,9.27E+17
3453,0,0,0,0,0,0,1,1,9.18E+17
3454,0,0,0,0,0,0,1,1,9.14E+17
3455,0,0,0,0,0,0,1,2,9.22E+17
3456,0,0,0,0,0,0,1,1,9.25E+17
3457,0,0,0,1,0,0,0,3,9.12E+17
3458,0,0,0,0,0,0,1,2,9.21E+17
3459,0,0,0,0,0,0,1,3,9.21E+17
3460,0,1,0,0,0,0,0,2,9.11E+17
3461,0,0,0,1,1,1,0,3,9.19E+17
3462,1,0,1,0,0,1,0,3,9.17E+17
3463,0,0,0,0,0,0,1,1,9.10E+17
3464,0,0,0,1,1,1,0,5,9.12E+17
3465,0,0,0,0,0,0,1,2,9.10E+17
3466,0,0,0,1,0,1,0,4,9.19E+17
3467,1,0,1,0,0,1,0,5,9.10E+17
3468,0,0,0,0,0,0,1,3,9.09E+17
3469,0,0,0,0,0,0,1,4,9.20E+17
3470,0,1,0,0,0,0,0,2,9.11E+17
3471,1,0,1,0,0,1,0,4,9.10E+17
3472,0,0,0,0,0,0,1,3,9.24E+17
3473,0,0,0,0,0,0,1,2,9.19E+17
3474,0,0,0,0,0,0,1,1,9.27E+17
3475,1,0,1,0,0,1,0,3,9.08E+17
3476,0,0,0,0,0,0,1,1,9.23E+17
3477,0,0,0,1,0,0,0,2,9.13E+17
3478,0,0,0,0,0,0,1,1,9.25E+17
3479,0,0,0,0,0,0,1,1,9.19E+17
3480,0,0,0,0,0,0,1,1,9.10E+17
3481,0,0,0,1,1,1,0,4,9.12E+17
3482,0,0,0,0,0,0,1,4,9.17E+17
3483,0,0,0,0,0,0,1,3,9.12E+17
3484,0,0,0,0,0,0,1,2,9.11E+17
3485,0,0,0,0,0,0,1,1,9.12E+17
3486,0,0,0,0,0,0,1,1,9.18E+17
3487,0,0,0,0,0,0,1,1,9.19E+17
3488,0,0,0,1,0,0,0,2,9.14E+17
3489,1,0,1,0,0,1,0,3,9.21E+17
3490,0,1,0,0,0,0,0,3,9.20E+17
3491,0,0,0,0,0,0,1,2,9.10E+17
3492,0,0,0,0,0,0,1,1,9.11E+17
3493,0,0,0,0,0,0,1,2,9.10E+17
3494,0,0,0,0,0,0,1,1,9.13E+17
3495,0,0,0,0,0,0,1,2,9.10E+17
3496,0,1,0,0,0,0,0,3,9.20E+17
3497,0,0,0,1,0,1,0,4,9.11E+17
3498,0,0,0,0,0,0,1,1,9.26E+17
3499,0,0,0,0,0,0,1,2,9.21E+17
3500,0,0,0,1,0,0,0,2,9.23E+17
3501,0,0,0,0,0,0,1,1,9.12E+17
3502,0,0,0,0,0,0,1,2,9.23E+17
3503,1,0,1,0,0,1,0,4,9.10E+17
3504,0,0,0,0,0,0,1,2,9.22E+17
3505,0,1,0,0,0,0,0,2,9.14E+17
3506,0,0,0,1,1,1,0,3,9.19E+17
3507,0,0,0,0,0,0,1,1,9.17E+17
3508,0,0,0,0,0,0,1,1,9.10E+17
3509,0,0,0,0,0,0,1,4,9.18E+17
3510,0,0,0,0,0,0,1,3,9.14E+17
3511,0,0,0,0,0,0,1,3,9.13E+17
3512,0,0,0,0,0,0,1,3,9.19E+17
3513,1,0,1,0,0,1,0,4,9.18E+17
3514,0,0,0,0,0,0,1,3,9.11E+17
3515,0,0,0,0,0,0,1,2,9.21E+17
3516,0,0,0,1,1,1,0,5,9.14E+17
3517,0,0,0,0,0,0,1,1,9.19E+17
3518,0,0,0,1,0,0,0,4,9.23E+17
3519,0,0,0,0,0,0,1,1,9.12E+17
3520,0,0,0,0,0,0,1,3,9.21E+17
3521,1,0,1,0,0,1,0,4,9.16E+17
3522,0,0,0,1,0,1,0,3,9.25E+17
3523,0,0,0,1,0,1,0,3,9.10E+17
3524,0,0,0,0,0,0,1,3,9.12E+17
3525,0,0,0,0,0,0,1,2,9.19E+17
3526,0,0,0,0,0,0,1,2,9.12E+17
3527,0,0,0,0,0,0,1,1,9.15E+17
3528,0,0,0,0,0,0,1,2,9.11E+17
3529,0,0,0,1,1,1,0,3,9.17E+17
3530,0,0,0,0,1,0,0,2,9.20E+17
3531,0,1,0,0,0,0,0,2,9.11E+17
3532,0,0,0,0,0,0,1,2,9.25E+17
3533,0,0,0,0,0,0,1,3,9.13E+17
3534,0,0,0,0,0,0,1,2,9.20E+17
3535,0,0,0,0,0,1,0,4,9.11E+17
3536,0,1,0,0,0,0,0,3,9.11E+17
3537,0,0,0,0,0,0,1,3,9.08E+17
3538,0,0,0,0,0,0,1,2,9.26E+17
3539,0,0,0,0,0,0,1,2,9.19E+17
3540,0,0,0,1,0,0,0,2,9.11E+17
3541,0,0,0,1,1,1,0,4,9.13E+17
3542,0,0,0,0,0,0,1,2,9.23E+17
3543,0,0,0,0,0,0,1,2,9.21E+17
3544,0,0,0,0,0,0,1,1,9.15E+17
3545,0,0,0,0,0,1,0,5,9.12E+17
3546,0,0,0,1,0,0,0,5,9.22E+17
3547,0,1,0,1,1,0,0,4,9.20E+17
3548,0,0,0,0,0,0,1,3,9.19E+17
3549,0,0,0,0,0,0,1,2,9.18E+17
3550,0,1,0,0,0,0,0,2,9.26E+17
3551,0,0,0,0,0,0,1,3,9.18E+17
3552,0,0,0,0,0,0,1,3,9.10E+17
3553,0,0,0,0,0,0,1,2,9.11E+17
3554,0,0,1,0,0,0,0,3,9.21E+17
3555,0,0,0,0,0,0,1,2,9.18E+17
3556,0,0,0,0,0,0,1,1,9.24E+17
3557,0,0,0,0,0,0,1,2,9.19E+17
3558,0,0,0,0,0,0,1,1,9.11E+17
3559,0,1,0,0,0,0,0,3,9.11E+17
3560,0,0,1,0,0,0,1,2,9.23E+17
3561,0,1,0,0,0,0,0,3,9.15E+17
3562,0,0,0,0,0,0,1,3,9.21E+17
3563,0,0,0,1,0,1,0,5,9.12E+17
3564,0,0,0,0,0,0,1,1,9.17E+17
3565,0,0,0,0,0,0,1,3,9.18E+17
3566,0,0,0,0,0,0,1,2,9.17E+17
3567,1,0,1,0,0,1,0,5,9.18E+17
3568,0,0,0,0,0,0,1,2,9.16E+17
3569,0,0,0,0,0,0,1,2,9.21E+17
3570,0,0,0,0,0,0,1,2,9.18E+17
3571,0,0,0,1,1,1,0,4,9.15E+17
3572,0,1,0,0,0,0,0,4,9.13E+17
3573,0,0,0,0,0,0,1,3,9.23E+17
3574,0,0,0,1,0,0,0,3,9.09E+17
3575,0,0,0,0,0,0,1,1,9.10E+17
3576,0,0,0,0,0,0,1,3,9.18E+17
3577,0,0,0,0,0,0,1,1,9.20E+17
3578,0,0,1,0,0,0,0,4,9.19E+17
3579,1,0,1,0,0,1,0,4,9.09E+17
3580,0,1,0,0,0,0,0,3,9.19E+17
3581,0,0,0,0,0,1,0,2,9.09E+17
3582,0,1,0,0,0,0,0,3,9.20E+17
3583,0,0,0,0,0,0,1,1,9.14E+17
3584,0,1,0,0,0,0,0,3,9.26E+17
3585,0,0,0,0,0,0,1,3,9.10E+17
3586,0,0,0,0,0,0,1,1,9.24E+17
3587,0,0,0,0,0,0,1,2,9.20E+17
3588,0,0,0,0,0,0,1,3,9.13E+17
3589,0,0,0,0,0,0,1,2,9.18E+17
3590,0,0,0,1,1,1,0,3,9.14E+17
3591,0,0,0,0,0,0,1,3,9.13E+17
3592,0,0,0,0,0,1,0,3,9.10E+17
3593,0,0,0,0,0,0,1,2,9.11E+17
3594,0,0,0,0,1,0,0,3,9.27E+17
3595,0,1,0,0,0,0,0,2,9.11E+17
3596,0,1,0,0,0,0,0,3,9.15E+17
3597,0,0,0,0,0,0,1,2,9.10E+17
3598,0,0,0,0,0,0,1,2,9.17E+17
3599,0,0,1,0,0,0,0,3,9.11E+17
3600,0,0,0,0,0,0,1,3,9.08E+17
3601,0,0,0,0,0,0,1,2,9.13E+17
3602,0,0,0,0,0,0,1,2,9.11E+17
3603,1,0,1,0,0,1,0,3,9.20E+17
3604,0,0,0,0,0,0,1,2,9.10E+17
3605,0,0,0,0,0,1,0,2,9.09E+17
3606,0,0,0,0,0,0,1,2,9.23E+17
3607,0,0,0,0,0,0,1,3,9.14E+17
3608,0,0,0,0,0,0,1,2,9.09E+17
3609,1,0,1,0,0,1,0,4,9.26E+17
3610,0,0,0,0,0,0,1,2,9.18E+17
3611,1,0,1,0,0,1,0,5,9.09E+17
3612,0,0,0,0,0,0,1,2,9.17E+17
3613,0,0,0,0,0,0,1,3,9.23E+17
3614,0,0,0,1,0,0,1,2,9.16E+17
3615,0,0,0,0,0,0,1,2,9.10E+17
3616,0,1,0,0,0,0,0,3,9.19E+17
3617,0,0,0,0,0,0,1,2,9.19E+17
3618,0,0,0,0,0,1,0,3,9.09E+17
3619,0,0,0,1,1,1,0,4,9.15E+17
3620,0,0,0,0,0,0,1,3,9.12E+17
3621,0,1,0,0,0,0,0,5,9.24E+17
3622,0,0,0,0,0,0,1,3,9.12E+17
3623,0,0,0,0,0,0,1,2,9.18E+17
3624,0,0,0,0,0,0,1,5,9.18E+17
3625,0,0,0,0,0,0,1,1,9.27E+17
3626,0,1,0,0,0,0,0,3,9.16E+17
3627,0,1,0,0,0,0,0,2,9.10E+17
3628,0,0,0,0,0,0,1,3,9.08E+17
3629,0,0,0,0,0,0,1,4,9.16E+17
3630,0,0,0,0,0,0,1,2,9.25E+17
3631,0,0,0,0,0,0,1,3,9.21E+17
3632,0,0,0,0,0,0,1,2,9.10E+17
3633,0,0,0,0,0,0,1,2,9.09E+17
3634,0,0,0,0,0,0,1,2,9.09E+17
3635,0,0,0,0,0,0,1,3,9.12E+17
3636,0,1,0,0,0,0,0,3,9.20E+17
3637,0,0,0,0,0,0,1,1,9.21E+17
3638,0,0,0,0,0,0,1,3,9.24E+17
3639,0,0,0,0,0,0,1,3,9.19E+17
3640,0,0,0,0,0,0,1,4,9.15E+17
3641,0,0,0,1,1,0,0,4,9.10E+17
3642,0,0,0,0,0,0,1,2,9.11E+17
3643,0,0,0,1,0,0,0,4,9.20E+17
3644,0,0,0,0,0,0,1,4,9.12E+17
3645,0,0,0,0,0,1,0,5,9.18E+17
3646,0,0,0,0,0,0,1,2,9.11E+17
3647,0,0,0,0,0,0,1,2,9.25E+17
3648,0,0,0,1,0,0,0,3,9.09E+17
3649,1,0,1,0,0,1,0,3,9.23E+17
3650,0,0,0,0,0,0,1,2,9.14E+17
3651,0,0,0,0,0,0,1,1,9.22E+17
3652,0,0,0,0,0,0,1,2,9.20E+17
3653,0,0,0,0,0,0,1,1,9.19E+17
3654,0,0,0,0,0,0,1,2,9.16E+17
3655,0,1,0,1,0,0,0,3,9.19E+17
3656,0,0,0,1,1,1,0,4,9.10E+17
3657,0,0,0,0,0,0,1,5,9.11E+17
3658,0,0,0,0,0,0,1,2,9.10E+17
3659,0,0,0,0,0,0,1,2,9.20E+17
3660,0,0,0,1,0,0,0,4,9.23E+17
3661,0,0,0,0,0,0,1,2,9.12E+17
3662,0,0,0,0,0,0,1,2,9.17E+17
3663,0,0,0,0,0,0,1,2,9.17E+17
3664,0,0,0,0,0,0,1,1,9.09E+17
3665,0,1,0,0,0,0,0,2,9.11E+17
3666,0,0,0,1,1,0,0,4,9.21E+17
3667,0,0,0,0,0,0,1,1,9.21E+17
3668,0,0,0,1,1,0,0,4,9.24E+17
3669,0,0,0,0,0,0,1,2,9.24E+17
3670,0,1,0,0,0,0,0,3,9.21E+17
3671,0,0,0,0,0,0,1,2,9.25E+17
3672,0,1,0,0,1,0,0,2,9.27E+17
3673,0,0,0,0,1,0,0,2,9.27E+17
3674,0,0,0,0,1,0,0,3,9.23E+17
3675,0,0,0,0,0,0,1,2,9.21E+17
3676,0,0,0,0,1,0,0,2,9.27E+17
3677,0,0,0,0,0,0,1,1,9.21E+17
3678,1,0,1,0,0,1,0,2,9.25E+17
3679,0,0,0,1,1,0,0,3,9.21E+17
3680,0,0,0,0,0,0,1,1,9.22E+17
3681,0,1,0,0,0,0,0,1,9.21E+17
3682,0,0,0,1,0,0,0,3,9.27E+17
3683,0,0,0,1,0,0,0,3,9.26E+17
3684,0,1,0,0,1,0,0,4,9.21E+17
3685,0,0,0,1,0,0,0,3,9.22E+17
3686,0,1,0,0,0,0,0,3,9.21E+17
3687,0,1,0,0,1,0,0,2,9.23E+17
3688,0,0,0,1,0,0,0,3,9.26E+17
3689,0,0,0,0,0,0,1,1,9.21E+17
3690,0,0,0,0,0,0,1,1,9.22E+17
3691,0,0,0,0,0,0,1,1,9.21E+17
3692,0,0,0,0,0,0,1,2,9.22E+17
3693,0,0,0,0,0,0,1,1,9.23E+17
3694,0,1,0,0,1,0,0,4,9.21E+17
3695,0,1,0,0,1,0,0,4,9.27E+17
3696,0,1,0,0,1,0,0,3,9.22E+17
3697,1,0,1,0,0,1,0,3,9.22E+17
3698,0,0,0,0,0,0,1,2,9.23E+17
3699,0,0,0,0,0,0,1,2,9.27E+17
3700,0,0,0,0,1,0,0,3,9.22E+17
3701,0,0,0,1,1,0,0,3,9.22E+17
3702,0,0,0,0,0,0,1,2,9.23E+17
3703,0,0,0,0,1,0,0,3,9.26E+17
3704,0,0,0,0,0,0,1,2,9.23E+17
3705,0,0,0,0,0,0,1,1,9.26E+17
3706,0,0,0,0,0,0,1,1,9.21E+17
3707,0,0,0,0,1,0,0,3,9.21E+17
3708,0,0,0,0,1,0,0,3,9.23E+17
3709,0,0,0,0,1,0,0,2,9.27E+17
3710,0,0,0,0,1,0,0,2,9.23E+17
3711,0,0,0,1,0,0,0,3,9.26E+17
3712,0,0,0,1,0,0,0,3,9.21E+17
3713,1,0,1,0,0,0,0,3,9.22E+17
3714,0,0,0,0,0,0,1,2,9.22E+17
3715,1,0,1,0,0,0,0,3,9.22E+17
3716,1,0,1,0,0,0,0,3,9.27E+17
3717,0,0,0,0,0,0,1,2,9.21E+17
3718,0,0,0,0,0,0,1,1,9.22E+17
3719,1,0,1,0,0,1,0,2,9.25E+17
3720,0,1,0,0,0,0,0,2,9.21E+17
3721,0,0,0,1,0,0,0,5,9.22E+17
3722,0,0,0,0,0,0,1,1,9.21E+17
3723,0,0,0,1,0,0,0,5,9.24E+17
3724,0,0,0,0,1,0,0,3,9.21E+17
3725,0,0,0,0,1,0,0,3,9.23E+17
3726,0,0,0,1,0,0,0,2,9.21E+17
3727,0,0,0,1,0,0,0,4,9.22E+17
3728,0,0,0,0,0,0,1,2,9.22E+17
3729,0,0,0,0,0,0,1,1,9.23E+17
3730,0,1,0,0,0,0,0,3,9.22E+17
3731,0,1,0,0,0,0,0,3,9.22E+17
3732,0,0,0,0,0,0,1,3,9.22E+17
3733,0,0,0,0,0,0,1,1,9.24E+17
3734,1,0,1,0,0,1,0,3,9.27E+17
3735,0,1,0,0,1,0,0,3,9.23E+17
3736,0,1,0,0,0,0,0,2,9.23E+17
3737,0,1,0,0,0,0,0,2,9.22E+17
3738,0,0,0,0,0,0,1,1,9.21E+17
3739,0,0,0,0,0,0,1,1,9.24E+17
3740,1,0,1,0,0,0,0,4,9.26E+17
3741,0,0,0,0,0,0,1,2,9.23E+17
3742,0,0,0,0,0,0,1,3,9.24E+17
3743,0,0,0,0,0,0,1,1,9.22E+17
3744,0,0,0,0,0,0,1,1,9.23E+17
3745,0,0,0,0,0,0,1,1,9.21E+17
3746,0,0,0,0,1,0,0,1,9.27E+17
3747,0,0,0,1,0,0,0,4,9.23E+17
3748,0,0,0,0,0,0,1,3,9.22E+17
3749,0,0,0,0,0,0,1,3,9.22E+17
3750,0,1,0,0,0,0,0,2,9.23E+17
3751,0,0,0,0,0,0,1,2,9.21E+17
3752,0,0,0,0,1,0,0,2,9.22E+17
3753,0,0,0,0,0,0,1,1,9.21E+17
3754,0,0,0,0,0,0,1,1,9.22E+17
3755,0,0,0,0,0,0,1,1,9.23E+17
3756,0,0,0,0,0,0,1,1,9.21E+17
3757,0,0,0,0,0,0,1,1,9.23E+17
3758,0,0,0,0,0,0,1,1,9.25E+17
3759,0,0,0,0,0,0,1,1,9.23E+17
3760,0,0,0,0,1,0,0,3,9.23E+17
3761,0,0,0,0,1,0,0,3,9.27E+17
3762,0,0,0,0,0,0,1,1,9.22E+17
3763,0,0,0,0,0,0,1,1,9.22E+17
3764,0,0,0,0,0,0,1,1,9.22E+17
3765,0,0,0,0,0,0,1,1,9.21E+17
3766,0,1,0,0,0,0,0,2,9.21E+17
3767,0,0,0,1,0,0,0,2,9.27E+17
3768,0,0,0,0,0,0,1,2,9.21E+17
3769,0,0,0,1,1,0,0,3,9.21E+17
3770,0,0,0,0,0,0,1,2,9.22E+17
3771,0,0,0,1,0,0,0,3,9.23E+17
3772,0,0,0,0,0,0,1,2,9.21E+17
3773,0,0,0,0,0,0,1,2,9.23E+17
3774,0,0,0,0,1,0,0,3,9.25E+17
3775,0,0,0,0,0,0,1,1,9.21E+17
3776,0,0,0,0,0,0,1,2,9.21E+17
3777,0,0,0,0,0,0,1,2,9.23E+17
3778,0,0,0,0,0,0,1,1,9.23E+17
3779,0,0,0,0,0,0,1,2,9.22E+17
3780,0,0,0,0,0,0,1,2,9.22E+17
3781,0,0,0,0,1,0,0,4,9.22E+17
3782,1,0,1,0,0,0,0,2,9.25E+17
3783,0,0,0,1,1,0,0,4,9.22E+17
3784,0,0,0,0,0,0,1,2,9.22E+17
3785,0,1,0,0,0,0,0,1,9.21E+17
3786,0,0,0,0,1,0,0,3,9.21E+17
3787,0,0,0,0,0,0,1,1,9.22E+17
3788,1,0,1,0,0,1,0,3,9.23E+17
